feature,rank_pca,rank_lda,rank_lasso,rank_shap,mean_rank,is_slc
MAN1B1,5184.0,5342.0,8260.5,7753.0,6634.875,False
RECQL5,4710.0,5818.0,8260.5,7753.0,6635.375,False
TMC8,3878.0,6651.0,8260.5,7753.0,6635.625,False
CLP1,5795.0,4734.0,8260.5,7753.0,6635.625,False
RNF14,6595.0,3935.0,8260.5,7753.0,6635.875,False
PCMT1,2730.0,7806.0,8260.5,7753.0,6637.375,False
FAM117B,6550.0,3989.0,8260.5,7753.0,6638.125,False
RAB3IP,5296.0,5243.0,8260.5,7753.0,6638.125,False
SLC25A36,6153.0,4386.0,8260.5,7753.0,6638.125,True
DNAJB9,2927.0,7613.0,8260.5,7753.0,6638.375,False
BCL2L1,5634.0,4908.0,8260.5,7753.0,6638.875,False
LRPAP1,4510.0,6035.0,8260.5,7753.0,6639.625,False
MRPS15,5536.0,5010.0,8260.5,7753.0,6639.875,False
CASP9,5807.0,4739.0,8260.5,7753.0,6639.875,False
BCR,5347.0,5200.0,8260.5,7753.0,6640.125,False
EIF4EBP1,6103.0,4444.0,8260.5,7753.0,6640.125,False
LYRM1,2900.0,7651.0,8260.5,7753.0,6641.125,False
TMEM175,4433.0,6120.0,8260.5,7753.0,6641.625,False
AC022098.1,6283.0,4278.0,8260.5,7753.0,6643.625,False
NDUFA10,3518.0,7046.0,8260.5,7753.0,6644.375,False
CISD2,4917.0,5650.0,8260.5,7753.0,6645.125,False
LETM2,5147.0,5420.0,8260.5,7753.0,6645.125,False
COLGALT1,4058.0,6511.0,8260.5,7753.0,6645.625,False
ZNF706,5072.0,5497.0,8260.5,7753.0,6645.625,False
POLR2K,5523.0,5046.0,8260.5,7753.0,6645.625,False
TTC33,6351.0,4221.0,8260.5,7753.0,6646.375,False
COPS2,4877.0,5699.0,8260.5,7753.0,6647.375,False
C4orf46,6904.0,3673.0,8260.5,7753.0,6647.625,False
PAM,4869.0,5711.0,8260.5,7753.0,6648.375,False
SURF4,2956.0,7625.0,8260.5,7753.0,6648.625,False
LSM1,5541.0,5041.0,8260.5,7753.0,6648.875,False
NT5DC1,4978.0,5607.0,8260.5,7753.0,6649.625,False
SLF1,4938.0,5647.0,8260.5,7753.0,6649.625,False
SAR1A,2179.0,8410.0,8260.5,7753.0,6650.625,False
ZNF146,7048.0,3542.0,8260.5,7753.0,6650.875,False
ZNF784,5928.0,4663.0,8260.5,7753.0,6651.125,False
AC239800.3,5593.0,4999.0,8260.5,7753.0,6651.375,False
TSGA10,6515.0,4078.0,8260.5,7753.0,6651.625,False
NUP160,5683.0,4911.0,8260.5,7753.0,6651.875,False
MRPL51,5383.0,5211.0,8260.5,7753.0,6651.875,False
SMUG1,7108.0,3492.0,8260.5,7753.0,6653.375,False
MIS12,6577.0,4025.0,8260.5,7753.0,6653.875,False
KLF4,2918.0,7688.0,8260.5,7753.0,6654.875,False
SNAPC5,5953.0,4654.0,8260.5,7753.0,6655.125,False
ANP32B,2468.0,8140.0,8260.5,7753.0,6655.375,False
CLCN4,6655.0,3955.0,8260.5,7753.0,6655.875,False
C16orf70,5317.0,5294.0,8260.5,7753.0,6656.125,False
HMGXB3,9673.0,8334.0,8260.5,357.5,6656.25,False
TFEB,1999.0,8615.0,8260.5,7753.0,6656.875,False
RTN1,7051.0,3563.0,8260.5,7753.0,6656.875,False
SLC25A16,4715.0,5904.0,8260.5,7753.0,6658.125,True
FAM234A,7490.0,3133.0,8260.5,7753.0,6659.125,False
KDM4C,6579.0,4049.0,8260.5,7753.0,6660.375,False
AC005840.2,7546.0,3090.0,8260.5,7753.0,6662.375,False
LETMD1,6380.0,4257.0,8260.5,7753.0,6662.625,False
HSCB,6611.0,4029.0,8260.5,7753.0,6663.375,False
PHLPP1,5967.0,4683.0,8260.5,7753.0,6665.875,False
SNX1,3097.0,7557.0,8260.5,7753.0,6666.875,False
MOB2,5176.0,5479.0,8260.5,7753.0,6667.125,False
ABHD17C,6451.0,4204.0,8260.5,7753.0,6667.125,False
LZTFL1,6224.0,4433.0,8260.5,7753.0,6667.625,False
RAD23A,6863.0,3794.0,8260.5,7753.0,6667.625,False
ELK1,6522.0,4136.0,8260.5,7753.0,6667.875,False
ACBD6,5427.0,5231.0,8260.5,7753.0,6667.875,False
ABHD16A,7094.0,3564.0,8260.5,7753.0,6667.875,False
KIF1C,5198.0,5465.0,8260.5,7753.0,6669.125,False
ORMDL2,4318.0,6347.0,8260.5,7753.0,6669.625,False
CTBP1-DT,9476.0,8767.0,8260.5,186.0,6672.375,False
IL18BP,6776.0,3903.0,8260.5,7753.0,6673.125,False
NECTIN1,7696.0,2986.0,8260.5,7753.0,6673.875,False
TMEM106B,5748.0,4938.0,8260.5,7753.0,6674.875,False
GMPPA,6556.0,4132.0,8260.5,7753.0,6675.375,False
LINC02555,6491.0,4199.0,8260.5,7753.0,6675.875,False
CCR3,3609.0,7082.0,8260.5,7753.0,6676.125,False
AC109454.2,4106.0,6585.0,8260.5,7753.0,6676.125,False
CRIP1,5719.0,4972.0,8260.5,7753.0,6676.125,False
MRPL42,6902.0,3797.0,8260.5,7753.0,6678.125,False
CNOT11,4569.0,6137.0,8260.5,7753.0,6679.875,False
CDK5RAP2,5850.0,4859.0,8260.5,7753.0,6680.625,False
LRRC4,2562.0,8148.0,8260.5,7753.0,6680.875,False
STAM,5372.0,5340.0,8260.5,7753.0,6681.375,False
C14orf119,4671.0,6041.0,8260.5,7753.0,6681.375,False
CCL4,2427.0,8286.0,8260.5,7753.0,6681.625,False
NELFB,5148.0,5565.0,8260.5,7753.0,6681.625,False
LSM4,7182.0,3539.0,8260.5,7753.0,6683.625,False
GLUD1,5878.0,4844.0,8260.5,7753.0,6683.875,False
CCL5,6356.0,4367.0,8260.5,7753.0,6684.125,False
NELFA,6738.0,3987.0,8260.5,7753.0,6684.625,False
CEBPZ,5366.0,5361.0,8260.5,7753.0,6685.125,False
TRADD,4896.0,5836.0,8260.5,7753.0,6686.375,False
PTBP2,6162.0,4571.0,8260.5,7753.0,6686.625,False
ARL6IP6,3521.0,7218.0,8260.5,7753.0,6688.125,False
MCM9,6013.0,4727.0,8260.5,7753.0,6688.375,False
ANKRD6,6445.0,4295.0,8260.5,7753.0,6688.375,False
OSTC,6456.0,4285.0,8260.5,7753.0,6688.625,False
HELQ,6565.0,4187.0,8260.5,7753.0,6691.375,False
MSH6,6417.0,4336.0,8260.5,7753.0,6691.625,False
CMPK1,5172.0,5582.0,8260.5,7753.0,6691.875,False
ZNF444,8399.0,9840.0,8260.5,268.5,6692.0,False
AP001462.1,5713.0,5042.0,8260.5,7753.0,6692.125,False
TARDBP,3226.0,7532.0,8260.5,7753.0,6692.875,False
TEX261,5577.0,5185.0,8260.5,7753.0,6693.875,False
PYM1,7337.0,3435.0,8260.5,7753.0,6696.375,False
SLC25A46,5798.0,4974.0,8260.5,7753.0,6696.375,False
GTF2IRD2,6370.0,4405.0,8260.5,7753.0,6697.125,False
SEC61G,3486.0,7290.0,8260.5,7753.0,6697.375,False
PRR12,8633.0,9424.0,8260.5,475.0,6698.125,False
MINK1,5487.0,5297.0,8260.5,7753.0,6699.375,False
SPPL2B,6547.0,4240.0,8260.5,7753.0,6700.125,False
SNX2,2729.0,8060.0,8260.5,7753.0,6700.625,False
FAM122A,5741.0,5051.0,8260.5,7753.0,6701.375,False
ECH1,7728.0,3064.0,8260.5,7753.0,6701.375,False
TNFAIP1,7216.0,3577.0,8260.5,7753.0,6701.625,False
LRRC23,6426.0,4374.0,8260.5,7753.0,6703.375,False
MPZL2,5189.0,5612.0,8260.5,7753.0,6703.625,False
KCNQ1,3591.0,7211.0,8260.5,7753.0,6703.875,False
C1orf162,3638.0,7166.0,8260.5,7753.0,6704.375,False
WDR37,4742.0,6063.0,8260.5,7753.0,6704.625,False
AC017083.1,6567.0,4244.0,8260.5,7753.0,6706.125,False
SLC35A3,5686.0,5126.0,8260.5,7753.0,6706.375,True
ATXN7L1,6797.0,4017.0,8260.5,7753.0,6706.875,False
WWP1,6296.0,4518.0,8260.5,7753.0,6706.875,False
VTA1,4905.0,5913.0,8260.5,7753.0,6707.875,False
GPN3,5583.0,5239.0,8260.5,7753.0,6708.875,False
NBPF10,6219.0,4603.0,8260.5,7753.0,6708.875,False
CEP152,6427.0,4396.0,8260.5,7753.0,6709.125,False
CERS2,2541.0,8285.0,8260.5,7753.0,6709.875,False
GOPC,5702.0,5127.0,8260.5,7753.0,6710.625,False
INSIG2,5483.0,5349.0,8260.5,7753.0,6711.375,False
IPP,6625.0,4207.0,8260.5,7753.0,6711.375,False
IGFLR1,5466.0,5368.0,8260.5,7753.0,6711.875,False
SLC39A6,4562.0,6275.0,8260.5,7753.0,6712.625,True
APOBEC3B,7344.0,3496.0,8260.5,7753.0,6713.375,False
MTFMT,4656.0,6187.0,8260.5,7753.0,6714.125,False
BCORL1,4684.0,6160.0,8260.5,7753.0,6714.375,False
ZMAT5,5744.0,5101.0,8260.5,7753.0,6714.625,False
NCOA7,5763.0,5083.0,8260.5,7753.0,6714.875,False
DNM1,9513.0,8654.0,8260.5,433.5,6715.25,False
EPS8,4514.0,6338.0,8260.5,7753.0,6716.375,False
TLR5,4014.0,6838.0,8260.5,7753.0,6716.375,False
STX8,5927.0,4926.0,8260.5,7753.0,6716.625,False
NAA35,7086.0,3768.0,8260.5,7753.0,6716.875,False
LINC02193,5945.0,4912.0,8260.5,7753.0,6717.625,False
SUMO3,4349.0,6514.0,8260.5,7753.0,6719.125,False
ADORA2A-AS1,6596.0,4269.0,8260.5,7753.0,6719.625,False
FADD,6050.0,4816.0,8260.5,7753.0,6719.875,False
VKORC1L1,7685.0,3188.0,8260.5,7753.0,6721.625,False
HSPA4L,6901.0,3974.0,8260.5,7753.0,6722.125,False
ARL4A,4846.0,6036.0,8260.5,7753.0,6723.875,False
AC016727.1,6147.0,4741.0,8260.5,7753.0,6725.375,False
TTC13,4990.0,5900.0,8260.5,7753.0,6725.875,False
VSTM4,6474.0,4416.0,8260.5,7753.0,6725.875,False
EPHB6,5202.0,5691.0,8260.5,7753.0,6726.625,False
FRMD4B,5064.0,5831.0,8260.5,7753.0,6727.125,False
AC106739.1,5949.0,4947.0,8260.5,7753.0,6727.375,False
ARIH2OS,6072.0,4828.0,8260.5,7753.0,6728.375,False
AK3,5559.0,5344.0,8260.5,7753.0,6729.125,False
TENT4A,6015.0,4888.0,8260.5,7753.0,6729.125,False
PEX5,6786.0,4119.0,8260.5,7753.0,6729.625,False
SH3GLB2,6798.0,4108.0,8260.5,7753.0,6729.875,False
C9orf139,5898.0,5008.0,8260.5,7753.0,6729.875,False
GTF3C1,5295.0,5611.0,8260.5,7753.0,6729.875,False
PTRH2,6208.0,4703.0,8260.5,7753.0,6731.125,False
MAN2B1,5204.0,5707.0,8260.5,7753.0,6731.125,False
PRDM4,7215.0,3698.0,8260.5,7753.0,6731.625,False
MOV10,7169.0,3747.0,8260.5,7753.0,6732.375,False
AL355472.1,6679.0,4241.0,8260.5,7753.0,6733.375,False
TAF5L,6442.0,4479.0,8260.5,7753.0,6733.625,False
HCG18,5944.0,4977.0,8260.5,7753.0,6733.625,False
SLC25A14,6795.0,4130.0,8260.5,7753.0,6734.625,True
MC1R,7445.0,3483.0,8260.5,7753.0,6735.375,False
MS4A7,6395.0,4537.0,8260.5,7753.0,6736.375,False
TMEM218,7069.0,3868.0,8260.5,7753.0,6737.625,False
PYGO2,5586.0,5353.0,8260.5,7753.0,6738.125,False
ALDH1A2,6343.0,4598.0,8260.5,7753.0,6738.625,False
PRKACA,1405.0,9536.0,8260.5,7753.0,6738.625,False
XPO7,3745.0,7198.0,8260.5,7753.0,6739.125,False
CNIH4,4681.0,6264.0,8260.5,7753.0,6739.625,False
SAE1,6678.0,4270.0,8260.5,7753.0,6740.375,False
DXO,4790.0,6158.0,8260.5,7753.0,6740.375,False
XAB2,4785.0,6163.0,8260.5,7753.0,6740.375,False
VHL,4105.0,6844.0,8260.5,7753.0,6740.625,False
NASP,5267.0,5695.0,8260.5,7753.0,6743.875,False
ZNF714,6544.0,4419.0,8260.5,7753.0,6744.125,False
CSNK1G1,2839.0,8129.0,8260.5,7753.0,6745.375,False
COQ2,5560.0,5410.0,8260.5,7753.0,6745.875,False
RTRAF,4338.0,6638.0,8260.5,7753.0,6747.375,False
GSTP1,3983.0,6997.0,8260.5,7753.0,6748.375,False
ACBD5,4678.0,6303.0,8260.5,7753.0,6748.625,False
ALS2,6455.0,4531.0,8260.5,7753.0,6749.875,False
ZCCHC10,5067.0,5919.0,8260.5,7753.0,6749.875,False
LTBP3,6827.0,4159.0,8260.5,7753.0,6749.875,False
DCUN1D2,6262.0,4724.0,8260.5,7753.0,6749.875,False
BTAF1,4570.0,6422.0,8260.5,7753.0,6751.375,False
GYPC,6274.0,4721.0,8260.5,7753.0,6752.125,False
TCTN1,6566.0,4429.0,8260.5,7753.0,6752.125,False
ASXL1,4783.0,6214.0,8260.5,7753.0,6752.625,False
C3orf58,6265.0,4733.0,8260.5,7753.0,6752.875,False
CD4,5255.0,5744.0,8260.5,7753.0,6753.125,False
H1FX,5488.0,5523.0,8260.5,7753.0,6756.125,False
AC104984.3,6706.0,4307.0,8260.5,7753.0,6756.625,False
CLEC16A,4687.0,6327.0,8260.5,7753.0,6756.875,False
GALM,5028.0,5990.0,8260.5,7753.0,6757.875,False
STK3,3522.0,7496.0,8260.5,7753.0,6757.875,False
ZNF654,4550.0,6472.0,8260.5,7753.0,6758.875,False
ZNF254,6931.0,4092.0,8260.5,7753.0,6759.125,False
METTL21A,6170.0,4853.0,8260.5,7753.0,6759.125,False
CDKN1C,6052.0,4971.0,8260.5,7753.0,6759.125,False
NUP155,7077.0,3947.0,8260.5,7753.0,6759.375,False
PPFIBP2,6912.0,4113.0,8260.5,7753.0,6759.625,False
ALKBH1,7152.0,3877.0,8260.5,7753.0,6760.625,False
ZNF580,3204.0,7829.0,8260.5,7753.0,6761.625,False
SCAF1,4775.0,6258.0,8260.5,7753.0,6761.625,False
SFN,4651.0,6383.0,8260.5,7753.0,6761.875,False
ZNF710,5591.0,5443.0,8260.5,7753.0,6761.875,False
KCND1,6617.0,4418.0,8260.5,7753.0,6762.125,False
RPS6KC1,6672.0,4363.0,8260.5,7753.0,6762.125,False
WDR11,5708.0,5333.0,8260.5,7753.0,6763.625,False
CCDC189,5314.0,5729.0,8260.5,7753.0,6764.125,False
NRIP1,6774.0,4271.0,8260.5,7753.0,6764.625,False
RPN2,3767.0,7280.0,8260.5,7753.0,6765.125,False
CLEC5A,8035.0,10741.0,8260.5,26.5,6765.75,False
NME6,4831.0,6219.0,8260.5,7753.0,6765.875,False
PANK4,5855.0,5197.0,8260.5,7753.0,6766.375,False
ZNF75D,6960.0,4097.0,8260.5,7753.0,6767.625,False
ABCD1,5109.0,5949.0,8260.5,7753.0,6767.875,False
ZC3H12A,4207.0,6854.0,8260.5,7753.0,6768.625,False
LINC01993,7272.0,3790.0,8260.5,7753.0,6768.875,False
NFX1,6532.0,4533.0,8260.5,7753.0,6769.625,False
GAB1,3257.0,7810.0,8260.5,7753.0,6770.125,False
HPF1,6853.0,4214.0,8260.5,7753.0,6770.125,False
NME8,6404.0,4664.0,8260.5,7753.0,6770.375,False
AL031733.2,7394.0,3679.0,8260.5,7753.0,6771.625,False
STRN,2984.0,8093.0,8260.5,7753.0,6772.625,False
HELB,3658.0,7422.0,8260.5,7753.0,6773.375,False
HERC6,6844.0,4239.0,8260.5,7753.0,6774.125,False
DDX19A,7168.0,3916.0,8260.5,7753.0,6774.375,False
SLIRP,4633.0,6451.0,8260.5,7753.0,6774.375,False
ATE1,5574.0,5511.0,8260.5,7753.0,6774.625,False
REEP4,5994.0,5091.0,8260.5,7753.0,6774.625,False
RBSN,4833.0,6252.0,8260.5,7753.0,6774.625,False
TMEM67,6245.0,4842.0,8260.5,7753.0,6775.125,False
AC083862.2,3288.0,7800.0,8260.5,7753.0,6775.375,False
CAHM,5955.0,5135.0,8260.5,7753.0,6775.875,False
MAPK9,5493.0,5597.0,8260.5,7753.0,6775.875,False
DCXR,4382.0,6709.0,8260.5,7753.0,6776.125,False
AC138150.1,5021.0,6070.0,8260.5,7753.0,6776.125,False
GNPAT,5077.0,6022.0,8260.5,7753.0,6778.125,False
