,is_slc
MAR08252__ci_lower,False
MAR08252__ci_upper,False
MAR08252__cv,False
MAR08259__mean_flux,False
MAR08259__sd_flux,False
MAR08259__ci_lower,False
MAR08259__ci_upper,False
MAR08259__cv,False
MAR08265__mean_flux,False
MAR08265__sd_flux,False
MAR08265__ci_lower,False
MAR08265__ci_upper,False
MAR08265__cv,False
MAR08269__mean_flux,False
MAR08269__sd_flux,False
MAR08269__ci_lower,False
MAR08269__ci_upper,False
MAR08269__cv,False
MAR08272__mean_flux,False
MAR08272__sd_flux,False
MAR08272__ci_lower,False
MAR08272__ci_upper,False
MAR08272__cv,False
MAR08282__mean_flux,False
MAR08282__sd_flux,False
MAR08282__ci_lower,False
MAR08282__ci_upper,False
MAR08282__cv,False
MAR08289__mean_flux,False
MAR08289__sd_flux,False
MAR08289__ci_lower,False
MAR08289__ci_upper,False
MAR08289__cv,False
MAR08296__mean_flux,False
MAR08296__sd_flux,False
MAR08296__ci_lower,False
MAR08296__ci_upper,False
MAR08296__cv,False
MAR08299__mean_flux,False
MAR08299__sd_flux,False
MAR08299__ci_lower,False
MAR08299__ci_upper,False
MAR08299__cv,False
MAR08303__mean_flux,False
MAR08303__sd_flux,False
MAR08303__ci_lower,False
MAR08303__ci_upper,False
MAR08303__cv,False
MAR08310__mean_flux,False
MAR08310__sd_flux,False
MAR08310__ci_lower,False
MAR08310__ci_upper,False
MAR08310__cv,False
MAR08312__mean_flux,False
MAR08312__sd_flux,False
MAR08312__ci_lower,False
MAR08312__ci_upper,False
MAR08312__cv,False
MAR08314__mean_flux,False
MAR08314__sd_flux,False
MAR08314__ci_lower,False
MAR08314__ci_upper,False
MAR08314__cv,False
MAR08320__mean_flux,False
MAR08320__sd_flux,False
MAR08320__ci_lower,False
MAR08320__ci_upper,False
MAR08320__cv,False
MAR08323__mean_flux,False
MAR08323__sd_flux,False
MAR08323__ci_lower,False
MAR08323__ci_upper,False
MAR08323__cv,False
MAR08328__mean_flux,False
MAR08328__sd_flux,False
MAR08328__ci_lower,False
MAR08328__ci_upper,False
MAR08328__cv,False
MAR08335__mean_flux,False
MAR08335__sd_flux,False
MAR08335__ci_lower,False
MAR08335__ci_upper,False
MAR08335__cv,False
MAR08338__mean_flux,False
MAR08338__sd_flux,False
MAR08338__ci_lower,False
MAR08338__ci_upper,False
MAR08338__cv,False
MAR08496__mean_flux,True
MAR08496__sd_flux,True
MAR08496__ci_lower,True
MAR08496__ci_upper,True
MAR08496__cv,True
MAR08524__mean_flux,False
MAR08524__sd_flux,False
MAR08524__ci_lower,False
MAR08524__ci_upper,False
MAR08524__cv,False
MAR08661__mean_flux,False
MAR08661__sd_flux,False
MAR08661__ci_lower,False
MAR08661__ci_upper,False
MAR08661__cv,False
MAR08793__mean_flux,False
MAR08793__sd_flux,False
MAR08793__ci_lower,False
MAR08793__ci_upper,False
MAR08793__cv,False
MAR08834__mean_flux,False
MAR08834__sd_flux,False
MAR08834__ci_lower,False
MAR08834__ci_upper,False
MAR08834__cv,False
MAR08874__mean_flux,False
MAR08874__sd_flux,False
MAR08874__ci_lower,False
MAR08874__ci_upper,False
MAR08874__cv,False
MAR08880__mean_flux,False
MAR08880__sd_flux,False
MAR08880__ci_lower,False
MAR08880__ci_upper,False
MAR08880__cv,False
MAR08882__mean_flux,False
MAR08882__sd_flux,False
MAR08882__ci_lower,False
MAR08882__ci_upper,False
MAR08882__cv,False
MAR08895__mean_flux,False
MAR08895__sd_flux,False
MAR08895__ci_lower,False
MAR08895__ci_upper,False
MAR08895__cv,False
MAR08897__mean_flux,False
MAR08897__sd_flux,False
MAR08897__ci_lower,False
MAR08897__ci_upper,False
MAR08897__cv,False
MAR08900__mean_flux,False
MAR08900__sd_flux,False
MAR08900__ci_lower,False
MAR08900__ci_upper,False
MAR08900__cv,False
MAR08902__mean_flux,False
MAR08902__sd_flux,False
MAR08902__ci_lower,False
MAR08902__ci_upper,False
MAR08902__cv,False
MAR08904__mean_flux,False
MAR08904__sd_flux,False
MAR08904__ci_lower,False
MAR08904__ci_upper,False
MAR08904__cv,False
MAR08920__mean_flux,False
MAR08920__sd_flux,False
MAR08920__ci_lower,False
MAR08920__ci_upper,False
MAR08920__cv,False
MAR09665__mean_flux,False
MAR09665__sd_flux,False
MAR09665__ci_lower,False
MAR09665__ci_upper,False
MAR09665__cv,False
MAR09666__mean_flux,False
MAR09666__sd_flux,False
MAR09666__ci_lower,False
MAR09666__ci_upper,False
MAR09666__cv,False
MAR09667__mean_flux,False
MAR09667__sd_flux,False
MAR09667__ci_lower,False
MAR09667__ci_upper,False
MAR09667__cv,False
MAR09668__mean_flux,False
MAR09668__sd_flux,False
MAR09668__ci_lower,False
MAR09668__ci_upper,False
MAR09668__cv,False
MAR09669__mean_flux,False
MAR09669__sd_flux,False
MAR09669__ci_lower,False
MAR09669__ci_upper,False
MAR09669__cv,False
MAR09670__mean_flux,False
MAR09670__sd_flux,False
MAR09670__ci_lower,False
MAR09670__ci_upper,False
MAR09670__cv,False
MAR09671__mean_flux,False
MAR09671__sd_flux,False
MAR09671__ci_lower,False
MAR09671__ci_upper,False
MAR09671__cv,False
MAR07182__mean_flux,False
MAR07182__sd_flux,False
MAR07182__ci_lower,False
MAR07182__ci_upper,False
MAR07182__cv,False
MAR07330__mean_flux,False
MAR07330__sd_flux,False
MAR07330__ci_lower,False
MAR07330__ci_upper,False
MAR07330__cv,False
MAR07432__mean_flux,False
MAR07432__sd_flux,False
MAR07432__ci_lower,False
MAR07432__ci_upper,False
MAR07432__cv,False
MAR07307__mean_flux,False
MAR07307__sd_flux,False
MAR07307__ci_lower,False
MAR07307__ci_upper,False
MAR07307__cv,False
MAR01809__mean_flux,False
MAR01809__sd_flux,False
MAR01809__ci_lower,False
MAR01809__ci_upper,False
MAR01809__cv,False
MAR00020__mean_flux,False
MAR00020__sd_flux,False
MAR00020__ci_lower,False
MAR00020__ci_upper,False
MAR00020__cv,False
MAR00461__mean_flux,False
MAR00461__sd_flux,False
MAR00461__ci_lower,False
MAR00461__ci_upper,False
MAR00461__cv,False
MAR00462__mean_flux,False
MAR00462__sd_flux,False
MAR00462__ci_lower,False
MAR00462__ci_upper,False
MAR00462__cv,False
MAR00466__mean_flux,False
MAR00466__sd_flux,False
MAR00466__ci_lower,False
MAR00466__ci_upper,False
MAR00466__cv,False
MAR00467__mean_flux,False
MAR00467__sd_flux,False
MAR00467__ci_lower,False
MAR00467__ci_upper,False
MAR00467__cv,False
MAR00730__mean_flux,False
MAR00730__sd_flux,False
MAR00730__ci_lower,False
MAR00730__ci_upper,False
MAR00730__cv,False
MAR00768__mean_flux,False
MAR00768__sd_flux,False
MAR00768__ci_lower,False
MAR00768__ci_upper,False
MAR00768__cv,False
MAR00771__mean_flux,False
MAR00771__sd_flux,False
MAR00771__ci_lower,False
MAR00771__ci_upper,False
MAR00771__cv,False
MAR00966__mean_flux,False
MAR00966__sd_flux,False
MAR00966__ci_lower,False
MAR00966__ci_upper,False
MAR00966__cv,False
MAR01035__mean_flux,False
MAR01035__sd_flux,False
MAR01035__ci_lower,False
MAR01035__ci_upper,False
MAR01035__cv,False
MAR01143__mean_flux,False
MAR01143__sd_flux,False
MAR01143__ci_lower,False
MAR01143__ci_upper,False
MAR01143__cv,False
MAR01189__mean_flux,False
MAR01189__sd_flux,False
MAR01189__ci_lower,False
MAR01189__ci_upper,False
MAR01189__cv,False
MAR01306__mean_flux,False
MAR01306__sd_flux,False
MAR01306__ci_lower,False
MAR01306__ci_upper,False
MAR01306__cv,False
MAR01309__mean_flux,False
MAR01309__sd_flux,False
MAR01309__ci_lower,False
MAR01309__ci_upper,False
MAR01309__cv,False
MAR01311__mean_flux,False
MAR01311__sd_flux,False
MAR01311__ci_lower,False
MAR01311__ci_upper,False
MAR01311__cv,False
MAR01316__mean_flux,False
MAR01316__sd_flux,False
MAR01316__ci_lower,False
MAR01316__ci_upper,False
MAR01316__cv,False
MAR01331__mean_flux,False
MAR01331__sd_flux,False
MAR01331__ci_lower,False
MAR01331__ci_upper,False
MAR01331__cv,False
MAR01392__mean_flux,False
MAR01392__sd_flux,False
MAR01392__ci_lower,False
MAR01392__ci_upper,False
MAR01392__cv,False
MAR01530__mean_flux,False
MAR01530__sd_flux,False
MAR01530__ci_lower,False
MAR01530__ci_upper,False
MAR01530__cv,False
MAR01672__mean_flux,False
MAR01672__sd_flux,False
MAR01672__ci_lower,False
MAR01672__ci_upper,False
MAR01672__cv,False
MAR01937__mean_flux,False
MAR01937__sd_flux,False
MAR01937__ci_lower,False
MAR01937__ci_upper,False
MAR01937__cv,False
MAR01998__mean_flux,False
MAR01998__sd_flux,False
MAR01998__ci_lower,False
MAR01998__ci_upper,False
MAR01998__cv,False
MAR02039__mean_flux,False
MAR02039__sd_flux,False
MAR02039__ci_lower,False
MAR02039__ci_upper,False
MAR02039__cv,False
MAR02066__mean_flux,False
MAR02066__sd_flux,False
MAR02066__ci_lower,False
MAR02066__ci_upper,False
MAR02066__cv,False
MAR02081__mean_flux,False
MAR02081__sd_flux,False
MAR02081__ci_lower,False
MAR02081__ci_upper,False
MAR02081__cv,False
MAR02092__mean_flux,False
MAR02092__sd_flux,False
MAR02092__ci_lower,False
MAR02092__ci_upper,False
MAR02092__cv,False
MAR02103__mean_flux,False
MAR02103__sd_flux,False
MAR02103__ci_lower,False
MAR02103__ci_upper,False
MAR02103__cv,False
MAR02554__mean_flux,False
MAR02554__sd_flux,False
MAR02554__ci_lower,False
MAR02554__ci_upper,False
MAR02554__cv,False
MAR02569__mean_flux,False
MAR02569__sd_flux,False
MAR02569__ci_lower,False
MAR02569__ci_upper,False
MAR02569__cv,False
MAR02777__mean_flux,True
MAR02777__sd_flux,True
MAR02777__ci_lower,True
MAR02777__ci_upper,True
MAR02777__cv,True
MAR03953__mean_flux,False
MAR03953__sd_flux,False
MAR03953__ci_lower,False
MAR03953__ci_upper,False
MAR03953__cv,False
MAR04123__mean_flux,False
MAR04123__sd_flux,False
MAR04123__ci_lower,False
MAR04123__ci_upper,False
MAR04123__cv,False
MAR04765__mean_flux,False
MAR04765__sd_flux,False
MAR04765__ci_lower,False
MAR04765__ci_upper,False
MAR04765__cv,False
MAR04846__mean_flux,False
MAR04846__sd_flux,False
MAR04846__ci_lower,False
MAR04846__ci_upper,False
MAR04846__cv,False
MAR04856__mean_flux,True
MAR04856__sd_flux,True
MAR04856__ci_lower,True
MAR04856__ci_upper,True
MAR04856__cv,True
MAR04860__mean_flux,False
MAR04860__sd_flux,False
MAR04860__ci_lower,False
MAR04860__ci_upper,False
MAR04860__cv,False
MAR04876__mean_flux,False
MAR04876__sd_flux,False
MAR04876__ci_lower,False
MAR04876__ci_upper,False
MAR04876__cv,False
MAR04877__mean_flux,False
MAR04877__sd_flux,False
MAR04877__ci_lower,False
MAR04877__ci_upper,False
MAR04877__cv,False
MAR04878__mean_flux,False
MAR04878__sd_flux,False
MAR04878__ci_lower,False
MAR04878__ci_upper,False
MAR04878__cv,False
MAR04879__mean_flux,False
MAR04879__sd_flux,False
MAR04879__ci_lower,False
MAR04879__ci_upper,False
MAR04879__cv,False
MAR04880__mean_flux,True
MAR04880__sd_flux,True
MAR04880__ci_lower,True
MAR04880__ci_upper,True
MAR04880__cv,True
MAR04881__mean_flux,True
MAR04881__sd_flux,True
MAR04881__ci_lower,True
MAR04881__ci_upper,True
MAR04881__cv,True
MAR04883__mean_flux,False
MAR04883__sd_flux,False
MAR04883__ci_lower,False
MAR04883__ci_upper,False
MAR04883__cv,False
MAR04894__mean_flux,False
MAR04894__sd_flux,False
MAR04894__ci_lower,False
MAR04894__ci_upper,False
MAR04894__cv,False
MAR04906__mean_flux,False
MAR04906__sd_flux,False
MAR04906__ci_lower,False
MAR04906__ci_upper,False
MAR04906__cv,False
MAR04913__mean_flux,False
MAR04913__sd_flux,False
MAR04913__ci_lower,False
MAR04913__ci_upper,False
MAR04913__cv,False
MAR04917__mean_flux,False
MAR04917__sd_flux,False
MAR04917__ci_lower,False
MAR04917__ci_upper,False
MAR04917__cv,False
MAR04941__mean_flux,False
MAR04941__sd_flux,False
MAR04941__ci_lower,False
MAR04941__ci_upper,False
MAR04941__cv,False
MAR04942__mean_flux,True
MAR04942__sd_flux,True
MAR04942__ci_lower,True
MAR04942__ci_upper,True
MAR04942__cv,True
MAR04960__mean_flux,False
MAR04960__sd_flux,False
MAR04960__ci_lower,False
MAR04960__ci_upper,False
MAR04960__cv,False
MAR05004__mean_flux,False
MAR05004__sd_flux,False
MAR05004__ci_lower,False
MAR05004__ci_upper,False
MAR05004__cv,False
MAR05012__mean_flux,False
MAR05012__sd_flux,False
MAR05012__ci_lower,False
MAR05012__ci_upper,False
MAR05012__cv,False
MAR05027__mean_flux,True
MAR05027__sd_flux,True
MAR05027__ci_lower,True
MAR05027__ci_upper,True
MAR05027__cv,True
MAR05203__mean_flux,False
MAR05203__sd_flux,False
MAR05203__ci_lower,False
MAR05203__ci_upper,False
MAR05203__cv,False
MAR05205__mean_flux,False
MAR05205__sd_flux,False
MAR05205__ci_lower,False
MAR05205__ci_upper,False
MAR05205__cv,False
MAR05211__mean_flux,False
MAR05211__sd_flux,False
MAR05211__ci_lower,False
MAR05211__ci_upper,False
MAR05211__cv,False
MAR05245__mean_flux,False
MAR05245__sd_flux,False
MAR05245__ci_lower,False
MAR05245__ci_upper,False
MAR05245__cv,False
MAR05342__mean_flux,True
MAR05342__sd_flux,True
MAR05342__ci_lower,True
MAR05342__ci_upper,True
MAR05342__cv,True
MAR05347__mean_flux,False
MAR05347__sd_flux,False
MAR05347__ci_lower,False
MAR05347__ci_upper,False
MAR05347__cv,False
MAR05354__mean_flux,False
MAR05354__sd_flux,False
MAR05354__ci_lower,False
MAR05354__ci_upper,False
MAR05354__cv,False
MAR06385__mean_flux,True
MAR06385__sd_flux,True
MAR06385__ci_lower,True
MAR06385__ci_upper,True
MAR06385__cv,True
MAR06386__mean_flux,True
MAR06386__sd_flux,True
MAR06386__ci_lower,True
MAR06386__ci_upper,True
MAR06386__cv,True
MAR06387__mean_flux,False
MAR06387__sd_flux,False
MAR06387__ci_lower,False
MAR06387__ci_upper,False
MAR06387__cv,False
MAR06388__mean_flux,False
MAR06388__sd_flux,False
MAR06388__ci_lower,False
MAR06388__ci_upper,False
MAR06388__cv,False
MAR06425__mean_flux,False
MAR06425__sd_flux,False
MAR06425__ci_lower,False
MAR06425__ci_upper,False
MAR06425__cv,False
MAR06430__mean_flux,False
MAR06430__sd_flux,False
MAR06430__ci_lower,False
MAR06430__ci_upper,False
MAR06430__cv,False
MAR06440__mean_flux,False
MAR06440__sd_flux,False
MAR06440__ci_lower,False
MAR06440__ci_upper,False
MAR06440__cv,False
MAR06445__mean_flux,False
MAR06445__sd_flux,False
MAR06445__ci_lower,False
MAR06445__ci_upper,False
MAR06445__cv,False
MAR06463__mean_flux,False
MAR06463__sd_flux,False
MAR06463__ci_lower,False
MAR06463__ci_upper,False
MAR06463__cv,False
MAR06468__mean_flux,False
MAR06468__sd_flux,False
MAR06468__ci_lower,False
MAR06468__ci_upper,False
MAR06468__cv,False
MAR06475__mean_flux,False
MAR06475__sd_flux,False
MAR06475__ci_lower,False
MAR06475__ci_upper,False
MAR06475__cv,False
MAR06480__mean_flux,False
MAR06480__sd_flux,False
MAR06480__ci_lower,False
MAR06480__ci_upper,False
MAR06480__cv,False
MAR06629__mean_flux,False
MAR06629__sd_flux,False
MAR06629__ci_lower,False
MAR06629__ci_upper,False
MAR06629__cv,False
MAR06797__mean_flux,False
MAR06797__sd_flux,False
MAR06797__ci_lower,False
MAR06797__ci_upper,False
MAR06797__cv,False
MAR06990__mean_flux,False
MAR06990__sd_flux,False
MAR06990__ci_lower,False
MAR06990__ci_upper,False
MAR06990__cv,False
MAR07257__mean_flux,False
MAR07257__sd_flux,False
MAR07257__ci_lower,False
MAR07257__ci_upper,False
MAR07257__cv,False
MAR07272__mean_flux,False
MAR07272__sd_flux,False
MAR07272__ci_lower,False
MAR07272__ci_upper,False
MAR07272__cv,False
MAR07273__mean_flux,False
MAR07273__sd_flux,False
MAR07273__ci_lower,False
MAR07273__ci_upper,False
MAR07273__cv,False
MAR07649__mean_flux,True
MAR07649__sd_flux,True
MAR07649__ci_lower,True
MAR07649__ci_upper,True
MAR07649__cv,True
MAR07766__mean_flux,False
MAR07766__sd_flux,False
MAR07766__ci_lower,False
MAR07766__ci_upper,False
MAR07766__cv,False
MAR07768__mean_flux,False
MAR07768__sd_flux,False
MAR07768__ci_lower,False
MAR07768__ci_upper,False
MAR07768__cv,False
MAR07772__mean_flux,False
MAR07772__sd_flux,False
MAR07772__ci_lower,False
MAR07772__ci_upper,False
MAR07772__cv,False
MAR07776__mean_flux,False
MAR07776__sd_flux,False
MAR07776__ci_lower,False
MAR07776__ci_upper,False
MAR07776__cv,False
MAR07778__mean_flux,False
MAR07778__sd_flux,False
MAR07778__ci_lower,False
MAR07778__ci_upper,False
MAR07778__cv,False
MAR07780__mean_flux,False
MAR07780__sd_flux,False
MAR07780__ci_lower,False
MAR07780__ci_upper,False
MAR07780__cv,False
MAR07789__mean_flux,False
MAR07789__sd_flux,False
MAR07789__ci_lower,False
MAR07789__ci_upper,False
MAR07789__cv,False
MAR07791__mean_flux,False
MAR07791__sd_flux,False
MAR07791__ci_lower,False
MAR07791__ci_upper,False
MAR07791__cv,False
MAR07929__mean_flux,False
MAR07929__sd_flux,False
MAR07929__ci_lower,False
MAR07929__ci_upper,False
MAR07929__cv,False
MAR07933__mean_flux,False
MAR07933__sd_flux,False
MAR07933__ci_lower,False
MAR07933__ci_upper,False
MAR07933__cv,False
MAR07944__mean_flux,False
MAR07944__sd_flux,False
MAR07944__ci_lower,False
MAR07944__ci_upper,False
MAR07944__cv,False
MAR07947__mean_flux,False
MAR07947__sd_flux,False
MAR07947__ci_lower,False
MAR07947__ci_upper,False
MAR07947__cv,False
MAR07949__mean_flux,False
MAR07949__sd_flux,False
MAR07949__ci_lower,False
MAR07949__ci_upper,False
MAR07949__cv,False
MAR07953__mean_flux,False
MAR07953__sd_flux,False
MAR07953__ci_lower,False
MAR07953__ci_upper,False
MAR07953__cv,False
MAR07956__mean_flux,False
MAR07956__sd_flux,False
MAR07956__ci_lower,False
MAR07956__ci_upper,False
MAR07956__cv,False
MAR07960__mean_flux,False
MAR07960__sd_flux,False
MAR07960__ci_lower,False
MAR07960__ci_upper,False
MAR07960__cv,False
MAR07963__mean_flux,False
MAR07963__sd_flux,False
MAR07963__ci_lower,False
MAR07963__ci_upper,False
MAR07963__cv,False
MAR07966__mean_flux,False
MAR07966__sd_flux,False
MAR07966__ci_lower,False
MAR07966__ci_upper,False
MAR07966__cv,False
MAR07969__mean_flux,False
MAR07969__sd_flux,False
MAR07969__ci_lower,False
MAR07969__ci_upper,False
MAR07969__cv,False
MAR07981__mean_flux,False
MAR07981__sd_flux,False
MAR07981__ci_lower,False
MAR07981__ci_upper,False
MAR07981__cv,False
MAR07983__mean_flux,False
MAR07983__sd_flux,False
MAR07983__ci_lower,False
MAR07983__ci_upper,False
MAR07983__cv,False
MAR07985__mean_flux,False
MAR07985__sd_flux,False
MAR07985__ci_lower,False
MAR07985__ci_upper,False
MAR07985__cv,False
MAR07988__mean_flux,False
MAR07988__sd_flux,False
MAR07988__ci_lower,False
MAR07988__ci_upper,False
MAR07988__cv,False
MAR07989__mean_flux,False
MAR07989__sd_flux,False
MAR07989__ci_lower,False
MAR07989__ci_upper,False
MAR07989__cv,False
MAR08030__mean_flux,False
MAR08030__sd_flux,False
MAR08030__ci_lower,False
MAR08030__ci_upper,False
MAR08030__cv,False
MAR08058__mean_flux,False
MAR08058__sd_flux,False
MAR08058__ci_lower,False
MAR08058__ci_upper,False
MAR08058__cv,False
MAR08060__mean_flux,False
MAR08060__sd_flux,False
MAR08060__ci_lower,False
MAR08060__ci_upper,False
MAR08060__cv,False
MAR08234__mean_flux,False
MAR08234__sd_flux,False
MAR08234__ci_lower,False
MAR08234__ci_upper,False
MAR08234__cv,False
MAR08236__mean_flux,False
MAR08236__sd_flux,False
MAR08236__ci_lower,False
MAR08236__ci_upper,False
MAR08236__cv,False
MAR08239__mean_flux,False
MAR08239__sd_flux,False
MAR08239__ci_lower,False
MAR08239__ci_upper,False
MAR08239__cv,False
MAR08347__mean_flux,False
MAR08347__sd_flux,False
MAR08347__ci_lower,False
MAR08347__ci_upper,False
MAR08347__cv,False
MAR08350__mean_flux,False
MAR08350__sd_flux,False
MAR08350__ci_lower,False
MAR08350__ci_upper,False
MAR08350__cv,False
MAR08351__mean_flux,False
MAR08351__sd_flux,False
MAR08351__ci_lower,False
MAR08351__ci_upper,False
MAR08351__cv,False
MAR08358__mean_flux,False
MAR08358__sd_flux,False
MAR08358__ci_lower,False
MAR08358__ci_upper,False
MAR08358__cv,False
MAR08382__mean_flux,False
MAR08382__sd_flux,False
MAR08382__ci_lower,False
MAR08382__ci_upper,False
MAR08382__cv,False
MAR08526__mean_flux,False
MAR08526__sd_flux,False
MAR08526__ci_lower,False
MAR08526__ci_upper,False
MAR08526__cv,False
MAR08553__mean_flux,False
MAR08553__sd_flux,False
MAR08553__ci_lower,False
MAR08553__ci_upper,False
MAR08553__cv,False
MAR08594__mean_flux,False
MAR08594__sd_flux,False
MAR08594__ci_lower,False
MAR08594__ci_upper,False
MAR08594__cv,False
MAR08715__mean_flux,False
MAR08715__sd_flux,False
MAR08715__ci_lower,False
MAR08715__ci_upper,False
MAR08715__cv,False
MAR08716__mean_flux,False
MAR08716__sd_flux,False
MAR08716__ci_lower,False
MAR08716__ci_upper,False
MAR08716__cv,False
MAR08719__mean_flux,False
MAR08719__sd_flux,False
MAR08719__ci_lower,False
MAR08719__ci_upper,False
MAR08719__cv,False
MAR08722__mean_flux,False
MAR08722__sd_flux,False
MAR08722__ci_lower,False
MAR08722__ci_upper,False
MAR08722__cv,False
MAR08737__mean_flux,False
MAR08737__sd_flux,False
MAR08737__ci_lower,False
MAR08737__ci_upper,False
MAR08737__cv,False
MAR08851__mean_flux,False
MAR08851__sd_flux,False
MAR08851__ci_lower,False
MAR08851__ci_upper,False
MAR08851__cv,False
MAR08855__mean_flux,False
MAR08855__sd_flux,False
MAR08855__ci_lower,False
MAR08855__ci_upper,False
MAR08855__cv,False
MAR08859__mean_flux,False
MAR08859__sd_flux,False
MAR08859__ci_lower,False
MAR08859__ci_upper,False
MAR08859__cv,False
MAR08886__mean_flux,False
MAR08886__sd_flux,False
MAR08886__ci_lower,False
MAR08886__ci_upper,False
MAR08886__cv,False
MAR08888__mean_flux,False
MAR08888__sd_flux,False
MAR08888__ci_lower,False
MAR08888__ci_upper,False
MAR08888__cv,False
MAR08906__mean_flux,False
MAR08906__sd_flux,False
MAR08906__ci_lower,False
MAR08906__ci_upper,False
